,SOFR_VOL_1Y_2Y,SOFR_VOL_1Y_5Y,SOFR_VOL_1Y_10Y,SOFR_VOL_2Y_2Y,SOFR_VOL_2Y_5Y,SOFR_VOL_2Y_10Y,SOFR_VOL_5Y_2Y,SOFR_VOL_5Y_5Y,SOFR_VOL_5Y_10Y
2005-02-08,0.16561153503945447,0.1842106192380181,0.21874219432516825,0.17127082449759143,0.18946388294891445,0.1633957396591202,0.20811731200997222,0.18739469128907155,0.2061319691396022
2005-02-09,0.1731300800823687,0.19464749122486952,0.215785155819168,0.15732194666871868,0.1838159789498116,0.1814483597711551,0.20238700409338284,0.17955496903777507,0.20932110907033966
2005-02-10,0.1728158601333471,0.20538424227563631,0.21396776346961244,0.15396219296484548,0.15485952169743378,0.18184086643547712,0.20806735115748615,0.17442818533318177,0.2006574786616338
2005-02-11,0.16917342629540616,0.21056583437005555,0.21763826182203264,0.1540119558850648,0.1527667868989196,0.19238521357142896,0.21663955860555947,0.18278374784356666,0.2012787097483908
2005-02-14,0.18078818753215864,0.21171419074590095,0.20856204414846766,0.14283866864368755,0.13459508372700119,0.17180738895214281,0.2141337803058621,0.19070548237489046,0.20381710504905773
2005-02-15,0.1582711769738367,0.2089337514002082,0.21937179776929666,0.15018084761429779,0.12805249609268876,0.168068152141578,0.20634516844023523,0.18227462053173563,0.20268764645282336
2005-02-16,0.16164217529093808,0.21086138171868804,0.21982967892296057,0.1447182892197266,0.12886895203083223,0.1604697457160181,0.1885717805524078,0.18221228514390297,0.19859895056036733
2005-02-17,0.16588227260342153,0.21514638597493882,0.20654089999928543,0.15896590391181084,0.12315271941370769,0.15284779302766616,0.19394739415882617,0.17887210547181678,0.19499544709419006
2005-02-18,0.16698722945280234,0.22429858770959085,0.19359612988761662,0.1477897222223795,0.10801115060871855,0.16016487379911526,0.1853386661477519,0.18746212559639627,0.18915820378390732
2005-02-21,0.17960918885692673,0.21754030011296424,0.1967643735692711,0.1370452557692759,0.10125956239381219,0.15247898488104383,0.17834883362620058,0.18834558384973732,0.1872271250557657
2005-02-22,0.1936653950065396,0.20759466219217043,0.18440706097573686,0.1446113854433207,0.10842263776831927,0.14672549205998392,0.16911368520093215,0.1765835127792718,0.1864141394523864
2005-02-23,0.20680755429409808,0.20812065851575876,0.18517245081933204,0.16558403814569816,0.12291448629165261,0.15127516538560512,0.1762293408234975,0.1756480628595877,0.17102037281710125
2005-02-24,0.20348807562438562,0.20913752550993112,0.19250986635722234,0.16940195380956635,0.11867152810460004,0.14751928063198186,0.17523495771202138,0.15776877770451442,0.17357132423480834
2005-02-25,0.2040716139655607,0.21342410789146465,0.19186921701057924,0.16269931990529288,0.10291563802941145,0.15064748430929806,0.16127832735849484,0.16714283812596176,0.18986026055629743
2005-02-28,0.20157352351960017,0.22560074128326998,0.20405160185296528,0.1656996265376119,0.11812670159656781,0.14135343804842562,0.17165353324786126,0.16992534149982247,0.20249882487420057
2005-03-01,0.19927639341043182,0.23369244018815213,0.2121156945195654,0.16001230908841732,0.12825378087608807,0.13629534384162334,0.1864999212528037,0.1715536999489009,0.18499852163502895
2005-03-02,0.20182609083373168,0.2381081323463742,0.20457128933024799,0.15369379486700627,0.13384862559798133,0.13848919039239402,0.19635902690632903,0.17539785530193167,0.1824371811318277
2005-03-03,0.21070363165762823,0.23518318673576355,0.2027456582424953,0.1761946586172848,0.13627523266962926,0.13286365234229203,0.21712327403594497,0.18387706722573946,0.1942787221829303
2005-03-04,0.20954111831657335,0.22064362395596118,0.20967260954520814,0.19099878995724764,0.15940105848812514,0.1388305828220097,0.21510659872654936,0.18465637926837963,0.20989846979265955
2005-03-07,0.21103080204379907,0.22022166942460733,0.20955446833765473,0.19691787009173578,0.15922349076528386,0.14403054041281882,0.21406613460803228,0.20050726926947426,0.21299814977469436
2005-03-08,0.23045197817977783,0.2175169364638263,0.20858655735455378,0.1786247702005959,0.17161839409885657,0.13873374875793532,0.22126901570349397,0.20088589048921587,0.2037578407572719
2005-03-09,0.22101081290423713,0.18920450162347502,0.2034816440669027,0.1586517623452941,0.16609551645524764,0.1327690967471576,0.2237685560211224,0.1978618716138594,0.203079160874965
2005-03-10,0.22763331778037857,0.18771091918601235,0.1910922767867298,0.1655394315106723,0.16675900651893305,0.1240250932845806,0.1976577372964168,0.20271028592949403,0.1989458152736192
2005-03-11,0.21788032480062453,0.1942287895379364,0.17910629936491015,0.1819886016084647,0.17363819983860762,0.13673776487175382,0.1757113505232636,0.22683251318291198,0.19230825705789686
2005-03-14,0.2145061465556733,0.2088621877990486,0.18790052145220115,0.1958886493002503,0.16615760337023058,0.13597839129394984,0.1745517042749469,0.2246716943149282,0.18832272241258383
2005-03-15,0.21007054170392653,0.2085973514381788,0.18521949348575892,0.17793392843156286,0.16537320806731676,0.1242706006528485,0.17587372524562195,0.23504234587767617,0.19576473016504922
2005-03-16,0.20458330369285185,0.19768101945027222,0.1752224230157525,0.1795444312628292,0.18222255377561464,0.1300998632280882,0.18561810976501522,0.232646542183161,0.19787256641408668
2005-03-17,0.1871171422376116,0.18960471682809865,0.17466715891083984,0.16276983251186347,0.16389603236074843,0.1403065540513645,0.18918341451082207,0.21993705911180086,0.19128253267392786
2005-03-18,0.1960237848277952,0.20007420414077687,0.1868862148755484,0.17266498257635243,0.152033312797895,0.13653761887798005,0.18500442523697455,0.2176524900034959,0.17722346951866824
2005-03-21,0.19249886680056755,0.19083421049508978,0.17943956946662373,0.17551395814458137,0.16372202879059616,0.1374632447689494,0.1830349755271558,0.22495467149909207,0.17161603028107283
2005-03-22,0.19025201294439312,0.18940857849349232,0.1885106101235267,0.1825562911030723,0.16788957108139285,0.1562396541541233,0.1789502489690543,0.22688976612854303,0.18522462305982165
2005-03-23,0.1951442500058196,0.19044572759287465,0.1957760080671753,0.19680639838095837,0.1647621787741772,0.14693460836621627,0.17989385774689826,0.22900171723803645,0.16753141648551134
2005-03-24,0.1778406274657376,0.18168051370807783,0.1916957870361379,0.19412442740241295,0.15967420910343724,0.13296011630612428,0.18988257026677277,0.216944129643297,0.17616939747455482
2005-03-25,0.17397858041634096,0.1863293248588349,0.19653525785410692,0.1931513155168068,0.164165137426917,0.13260306108889106,0.19777374389131708,0.21750538770237393,0.18252586034958984
2005-03-28,0.1770669203974397,0.19275697499275374,0.19341290539966233,0.17226153866657037,0.17649988740929617,0.14184899225386552,0.2006979169867613,0.2146981142398982,0.1822243838422015
2005-03-29,0.1703655049876011,0.19865530820410954,0.19618959262726118,0.17833889795678828,0.18239339538926896,0.15083787691096628,0.20164697545781127,0.2060291248000286,0.17404187505853494
2005-03-30,0.1679202934952732,0.18828589249788785,0.20241159113947285,0.17170290771848853,0.18920490574035514,0.13992328918044572,0.21060852521798087,0.20943795776217783,0.1634184553043405
2005-03-31,0.1669524049388446,0.20054368588736157,0.18332377990689752,0.16889389073805347,0.1974927475909531,0.14755812639850535,0.2070028651765209,0.2045105423285742,0.15499751699591244
2005-04-01,0.1568023395707701,0.1872433629398308,0.17377988090284507,0.18642595023192868,0.20087195862138055,0.13316681082318885,0.1997258132519687,0.20453227868188842,0.13877909461211613
2005-04-04,0.15676259931180153,0.19235510386250876,0.17779492761079696,0.1846000219509003,0.21534839210093543,0.15500592981741712,0.18670323144834433,0.19568597769198956,0.16045465734415998
2005-04-05,0.1659080533425643,0.19728462969094815,0.18433493532033968,0.19687322014182904,0.20222940051416563,0.15114580735393834,0.21125843892379859,0.20042716663266888,0.15082281879369938
2005-04-06,0.16342692575947154,0.18876207402388606,0.19961703075940526,0.1934818790668353,0.2035197519044877,0.13478057396412552,0.20714150930357964,0.19670646615166837,0.13260237341787007
2005-04-07,0.15141617606858143,0.203143935145756,0.1991978878772297,0.19039703910974953,0.21231216524529223,0.1458149894150187,0.22399875191591329,0.19610980862170319,0.13288541285744182
2005-04-08,0.15539067473136123,0.20293508314336262,0.21594866457371042,0.18766315463494512,0.2099834480637769,0.14581776208656175,0.21808466233085846,0.19321550617998898,0.13245291062826672
2005-04-11,0.15617621131214257,0.1986666115642883,0.22422768183651762,0.19972242316221395,0.19378649237380635,0.1603572830994971,0.21556025453839628,0.1937073056058176,0.13325817275994323
2005-04-12,0.16004607563519194,0.2069993448927194,0.2199648306583063,0.1990090942630799,0.1888103260081031,0.171765581683955,0.21259161627428522,0.20745088700222897,0.13170238577126148
2005-04-13,0.15609197064270416,0.19111163839192685,0.24753453427571756,0.19819744791262953,0.18398202635188457,0.17082446943147003,0.20731944826633278,0.20569862666663216,0.1412030265086014
2005-04-14,0.1675507440139488,0.18556879904606133,0.23358277404117098,0.18423966845811426,0.19543777881714733,0.15687564952425792,0.20839849536487276,0.18870085740355813,0.1436764203839878
2005-04-15,0.16720688624167646,0.1890787869400119,0.23190043401741353,0.1861419292370081,0.19249282146982266,0.14620473893264546,0.1920737816556565,0.18684893388893384,0.1532435156488392
2005-04-18,0.1648495738224783,0.19401530020880248,0.22614146454026812,0.1845205190778166,0.19478662896464854,0.15450656527176615,0.19643608055603712,0.18880507007251637,0.15931115740776908
2005-04-19,0.16308726218018496,0.20836232665535737,0.24241917343226446,0.18595033760818297,0.18001041328325706,0.15452363030610816,0.19818582928536913,0.17460628436107747,0.16398982122245356
2005-04-20,0.14965105864263797,0.20639769449106335,0.232293534832119,0.18208207922957587,0.17131924752491537,0.14983169346333997,0.1911698559547657,0.1726678236400961,0.1638416191517803
2005-04-21,0.1539742089055507,0.21136058763652862,0.24619256315538435,0.18648932589803835,0.1816074778180472,0.15061376275292684,0.184805710455933,0.1833399786640948,0.1732892362826827
2005-04-22,0.17040003339427534,0.2086802295649633,0.2421116648492191,0.17879690823325875,0.18889729592007964,0.17205128219700566,0.16927070043829204,0.18401369971259496,0.19800565771078527
2005-04-25,0.16734105420701875,0.19368121529790888,0.2255321780802463,0.16816987099997738,0.1888890380815719,0.16609859878625932,0.18556155418186315,0.18729076534611347,0.18815798573168482
2005-04-26,0.16132728711685562,0.1878647431050711,0.19439645033154818,0.15631726028485965,0.18217906330860723,0.16189747713409028,0.17644354817090452,0.1824569430541898,0.1937065832697739
2005-04-27,0.16304992277723773,0.19104111682263586,0.20246750782721132,0.1488447311537705,0.18336861526182666,0.1706788889566722,0.18334045812956726,0.1852302833645709,0.19738518514092226
2005-04-28,0.18939758626859984,0.18781037189872585,0.19660398588375508,0.13889154021788797,0.18205163058701687,0.15231914294266868,0.18818271140902212,0.19107033595879153,0.2038716716383297
2005-04-29,0.19226414169910166,0.18910138448539462,0.21337957959109172,0.1436518391183933,0.18143055401319116,0.16319722886129112,0.1833391529302828,0.18202629498818018,0.2148577018183351
2005-05-02,0.19021498694872288,0.17629107204722835,0.2165429835436383,0.13907905964406744,0.17904488664596388,0.16621622167724415,0.17358618389122799,0.1749367508795801,0.21796342337255545
2005-05-03,0.2248929017033341,0.17282194325610517,0.22158948417092014,0.15364790082231108,0.19642303282153428,0.16407778930831826,0.16932462011191532,0.15890252635176652,0.20720361541656576
2005-05-04,0.2336338431080928,0.16418530414577812,0.22910823219243165,0.14741739390497446,0.20384043291214432,0.16577898847723221,0.184681084852407,0.15394422627229892,0.20696046946262772
2005-05-05,0.22384432092814957,0.1534729714537445,0.23633089164661844,0.15309855249159507,0.21503289072085705,0.16222520096617235,0.17947916100492975,0.176003090002307,0.202587098321366
2005-05-06,0.20255771502310005,0.17577478347303077,0.23301438163478366,0.14941149950198568,0.20361326558003442,0.163304808019654,0.18819454793666845,0.16615412945387634,0.21594642364855582
2005-05-09,0.21392609958006917,0.19236840404570124,0.23564180527895418,0.14903006521494064,0.2016858715062668,0.15784578501490182,0.19536265694190952,0.15736337339792492,0.20944758619783171
2005-05-10,0.21936121444333964,0.19038717456015167,0.2328929921125134,0.16342140013939618,0.19018439980603516,0.14598462087481628,0.1839394241481336,0.15327621619776463,0.20834632779755693
2005-05-11,0.2131836885016964,0.18947032409242265,0.2330402067368545,0.16686879413312228,0.1972546989171225,0.13696502685748013,0.18675167767568854,0.15576694759688064,0.2205561460101679
2005-05-12,0.22516625289637995,0.1878884784403444,0.25154081751886,0.16912592468417134,0.19487146665529823,0.14140487448148067,0.1910378194431416,0.15861413112735864,0.211361666391058
2005-05-13,0.23132613573206912,0.18179789182994882,0.24926986792301448,0.1495521628128845,0.19828383762435145,0.13878588126934163,0.20593190163340402,0.15861231514333746,0.21887562442402345
2005-05-16,0.22437846561641375,0.1628545583571981,0.2595450799804578,0.14204548626971006,0.2019620473924603,0.13526834683370575,0.20540414130352677,0.14921296436040618,0.21859746276921999
2005-05-17,0.21977548021781124,0.14805604077569093,0.2661574423784216,0.15055980828231924,0.20882513694126145,0.14015406820399048,0.2222867573855092,0.1539488794765797,0.22713012946367014
2005-05-18,0.21900950835639213,0.1623473571961832,0.25174250602360176,0.14929374268278858,0.20087741290426886,0.1496916866258712,0.2205319175151351,0.15677254322219852,0.226830447526899
2005-05-19,0.22428584585657754,0.18602481280752445,0.2512393549884788,0.15726652488176954,0.19000521244974963,0.16880302036501146,0.2092075919068886,0.15760956694651623,0.21814351164482707
2005-05-20,0.22942180790225222,0.1926028118049389,0.2489693248457848,0.1589426510824397,0.18011196476710734,0.1815873606164142,0.22215675348330083,0.1679059754101978,0.2133261180594945
2005-05-23,0.22644285178482038,0.19114655090858715,0.2475212201960521,0.1536775176836878,0.18927375799290574,0.1850341578961517,0.23730518867943687,0.15958324172712712,0.2255674883934703
2005-05-24,0.2309224425321107,0.20498675168733324,0.24607752804299238,0.1529636083714144,0.18987953180794417,0.18270683070274485,0.24473587474460295,0.14860122051045663,0.21092366072205931
2005-05-25,0.20796309637412116,0.22166191368185842,0.23828544240370875,0.15456221411702883,0.19648965300432877,0.19045725240980915,0.2446924420070542,0.16025774539954463,0.2050544296228527
2005-05-26,0.21319575067680477,0.23964103443965976,0.24228030597299077,0.16000411000556455,0.18013404571989367,0.19637313906025675,0.23772143076347593,0.14995911133442066,0.19397010050604577
2005-05-27,0.22165672528111408,0.2275548039142945,0.26662374067394967,0.1683242043989319,0.19995909462219644,0.18645860461793157,0.23479907735700425,0.15048835730574817,0.20275583423409882
2005-05-30,0.21366482964371553,0.20553001658002296,0.2537068930048449,0.17452923899291373,0.19083196319128168,0.19484978684396692,0.2476686947581763,0.16239671493524566,0.2118315384572554
2005-05-31,0.22140453332728105,0.20918140414986144,0.23605735186244267,0.17599598240612732,0.1936512558030595,0.2033939821631827,0.2369027576270108,0.16582302145612293,0.21056184337147738
2005-06-01,0.2274082140680394,0.21313371167101897,0.21870987874944514,0.18013934838941206,0.20270265348801766,0.1876007760019504,0.22880600708797538,0.17137020512234283,0.21472059803742446
2005-06-02,0.23171382899979745,0.21269843924674342,0.21024570596870465,0.18705101939934002,0.20337930809167512,0.18283192480269292,0.24726632034598117,0.16207082804108747,0.22649191833812038
2005-06-03,0.22055391607841127,0.21725671396785354,0.19989824717428648,0.20369173897237783,0.21354197540210762,0.19035499240712672,0.25797043358305566,0.1611451826000253,0.21880043729224363
2005-06-06,0.21159710823787917,0.20499732900017575,0.20051837374610712,0.20010134542482746,0.23557884025404507,0.19285363680871934,0.24342637327138944,0.16559838277409783,0.20717874595795038
2005-06-07,0.21831872415808673,0.21086917918262588,0.19812588535371312,0.21321402836890177,0.24242329460269796,0.20913505293843349,0.26429257394528866,0.16915683519575944,0.20064430743491782
2005-06-08,0.23088429677508215,0.2035192131901509,0.20572479899289428,0.2118851628491142,0.25263638633202573,0.21604036490337217,0.26777952125601895,0.17277940349112486,0.2234500060555904
2005-06-09,0.23946107528113286,0.2145154161756114,0.2047835058628505,0.20496419141402636,0.25675203607641717,0.2034030324267133,0.2482723050308444,0.17156977051742184,0.22560482824694422
2005-06-10,0.23704624101433036,0.21053272607373766,0.21410088547663575,0.20561057018218284,0.268233071796107,0.2093073662819107,0.23393315926427244,0.16623441171318573,0.22053999307123773
2005-06-13,0.2431242746276126,0.19918249748598593,0.2221161423317918,0.21043119692590642,0.26776834762355767,0.2145905172432025,0.23294866554750104,0.17243737768365203,0.2380873511287166
2005-06-14,0.2318649298254678,0.18760462037782277,0.22410337997152738,0.21545386342715328,0.25788318939708743,0.19733611302235332,0.2451284520703139,0.17095039677540613,0.23274452502804435
2005-06-15,0.22085891838028823,0.19293145736768857,0.22631217866113432,0.1874765898993247,0.25269609480987826,0.19925542755030082,0.23808629323679595,0.18270562795241826,0.22969836013789513
2005-06-16,0.22604493549154356,0.19399200644204473,0.2182875085425045,0.18549549418965247,0.27236207953325053,0.21023098688371306,0.2244756846775199,0.178772378784483,0.23216077100533758
2005-06-17,0.22127711019047105,0.17585024874259825,0.2267258075817425,0.17396505009443708,0.2740784193969729,0.2101792555171969,0.22352755154244536,0.17703493052407832,0.23079982383148007
2005-06-20,0.22538468792801294,0.16991151140129243,0.20923477541788013,0.18071350283127355,0.26457084017665905,0.23482790025483674,0.22478636034480906,0.16519850809409203,0.2231676019637313
2005-06-21,0.22251122577495352,0.16756158236579705,0.22585921825317448,0.1741456393581942,0.25051824142024565,0.23275569865680398,0.2180521979194715,0.14298084787120602,0.22714272289654894
2005-06-22,0.20954609787831674,0.18914686037268202,0.21329091778812753,0.18323843860409264,0.25603776143088475,0.22254069524189948,0.205318284603313,0.1521595413298038,0.23087186471826618
2005-06-23,0.2003799654392209,0.19958800807305327,0.21950233583251627,0.1989600689808504,0.25137762330325875,0.20909002168287602,0.19577519243470717,0.16673006155665712,0.23712702246416648
2005-06-24,0.2096435934975038,0.20352579900444326,0.21463829770643422,0.1850878151641086,0.262741098883785,0.21917197724290066,0.20509704057630979,0.16394583457899992,0.2396365193223785
2005-06-27,0.22745701276838928,0.18230090286405862,0.20577233120439647,0.18090829511039436,0.24943267776204076,0.2067759975070392,0.20601198215261413,0.17652918490995845,0.22752988095698892
2005-06-28,0.2462643980604862,0.17170440778799204,0.1878912870416203,0.19261937583293956,0.2382753043282992,0.2005700052241018,0.19327449154247053,0.18281436324438502,0.24112590763481792
2005-06-29,0.2524496432857014,0.17273454730324622,0.18857361700830963,0.20108688226746227,0.2322913641757008,0.1921974619321415,0.18143062073552535,0.2091720939713813,0.23113000885024643
2005-06-30,0.2426747167552516,0.18140638635872025,0.18746633711301017,0.19909807576299982,0.2450269900812076,0.1904541845808243,0.18082739737967682,0.21193341216688705,0.22967276837045758
2005-07-01,0.2359465512402393,0.1975142777218306,0.1908952048871567,0.19708568735083057,0.25569890657172817,0.18473201907006695,0.1672862695147588,0.21591089684534545,0.23063114878472166
2005-07-04,0.23466766144811402,0.2041767133134041,0.17677344421848562,0.1877730704863903,0.25687576640851256,0.1922477128513983,0.1464990306702027,0.21619894161940292,0.23897684502046146
2005-07-05,0.2595238778632514,0.20820272249273034,0.1777950318073955,0.19208918112377096,0.2636561813710865,0.1977289767103052,0.15160514232134933,0.21307010088443587,0.23276503845024316
2005-07-06,0.2730927362466644,0.21684743892943165,0.18648406308606683,0.1928799848889935,0.2683243851518463,0.18321511789817693,0.16002803719721145,0.2098162762970277,0.23070632622908957
2005-07-07,0.269138302672914,0.19749995681538596,0.17961246849707663,0.18645162236193114,0.25105080065817725,0.17982172392783535,0.16970172107862153,0.19997869138825602,0.24378306655183304
2005-07-08,0.27081858782484397,0.19226432259722004,0.17323442393616062,0.18103855842053285,0.26045103360938854,0.18630779126234268,0.16817300645903932,0.19929058775014089,0.2545851834914217
2005-07-11,0.2856868619695519,0.2164124358848028,0.16427498537656682,0.17401645784977496,0.2517109250516801,0.18804045213606657,0.16738882902603297,0.19361709203060376,0.23259695850153955
2005-07-12,0.27961725247004204,0.21246422990232222,0.16120775197626186,0.18587640156304155,0.26500449665124265,0.18597206871234706,0.18112960271384704,0.19867820494775743,0.2385298773972701
2005-07-13,0.2653184150914805,0.20020947793125524,0.1604519566041147,0.18902440714981872,0.27200194764511915,0.19132436588130852,0.1981853111619854,0.20075531079840908,0.2374178228889248
2005-07-14,0.2756610908436625,0.20785620547609085,0.14819817006331096,0.19681972556898333,0.2729494945120376,0.19385367626920402,0.20595863075417212,0.19037111589080452,0.24030392778724974
2005-07-15,0.26913230269692257,0.20412761783067798,0.163788012662517,0.19963188616871072,0.27215342908796974,0.1994096497341447,0.19743051410681325,0.19328132508794751,0.24351613890170837
2005-07-18,0.259425896014889,0.19645740152970728,0.17301865214046794,0.21117237203889166,0.27460014457005605,0.20855242014749376,0.19485243251842202,0.18059590005331896,0.25596941342542845
2005-07-19,0.2609364862463826,0.20314998452272146,0.18340495510731988,0.21286643858316967,0.2625776857658586,0.2178813520503545,0.20282366923745312,0.18513830856544936,0.25763307037296085
2005-07-20,0.2617423731875342,0.19219429164053697,0.17966501340106308,0.2237740872860357,0.25879789965263095,0.20339096869226514,0.21448596171244133,0.1845477598863333,0.2400680043901508
2005-07-21,0.2607964423014563,0.2019928164285117,0.1778386060688629,0.20825480848432407,0.25279955241312774,0.19350761024861807,0.20600263494778998,0.17916318542501095,0.21276621905104282
2005-07-22,0.25907399828803546,0.19783730864545004,0.17472670996335588,0.21130388205033956,0.25995462485294774,0.2070267220539468,0.2016506964977457,0.18595901608434326,0.2017572801819654
2005-07-25,0.2650347339425123,0.21670554868939967,0.17707440176083994,0.21475152448400384,0.24852463591382085,0.2007832472669248,0.20344934426451747,0.1960830139500254,0.20701160717224334
2005-07-26,0.24510578199669575,0.20719039403637493,0.17689851055169656,0.20954851904471392,0.25669849500745345,0.20662983268480573,0.2027927466968928,0.1987439631207317,0.2034198774261093
2005-07-27,0.2359587322627788,0.22276443578685512,0.18520693245608433,0.2030373685548069,0.25826177982547266,0.2014900890108907,0.2191520300584092,0.19958183637039384,0.21015404193805076
2005-07-28,0.249679605867912,0.22533060664397142,0.19841489882895869,0.18782726126135577,0.25055361054052694,0.19633595578942056,0.21554311418925734,0.21279847618744346,0.20960629680535192
2005-07-29,0.23314135996033125,0.23056425962353172,0.1928151909796683,0.18874285256441578,0.2604703800166091,0.20578807461550683,0.21666071361024575,0.21486536382664392,0.21447858202749787
2005-08-01,0.23526909010744837,0.20278953352522716,0.1872911823845909,0.19243084449675085,0.2613628694694532,0.21734973876306027,0.2181760728134541,0.23260256502196897,0.21300404649579885
2005-08-02,0.24168718009827034,0.21523048664462435,0.19306291293039585,0.19398818555100708,0.26776163148330384,0.21993449920700242,0.2040076441864794,0.22782446270598458,0.22824676610066408
2005-08-03,0.24170392365784085,0.21627327843027994,0.18534437716695723,0.1865357075338897,0.25167017350807047,0.23146037148739648,0.20366669252662908,0.22507274540915173,0.2195901210428529
2005-08-04,0.23671447618883212,0.20945926452963443,0.19543686509071972,0.19274229075584742,0.2397007223351948,0.22807852938081527,0.20050224922165066,0.21671980345977046,0.21676187766667052
2005-08-05,0.22662588322134825,0.2111235624809445,0.20810259062723813,0.19814601513021818,0.23159740869280523,0.23773043390776988,0.186614679773431,0.20918383161619775,0.2244754042665961
